date,symbol,marketcapname,sector
31-10-2023,APOLLO,Smallcap,Aerospace & Defence
31-10-2023,ANUP,Smallcap,Industrials
31-10-2023,JPASSOCIAT,Smallcap,Realty
31-10-2023,ACE,Midcap,FMCG
01-11-2023,MANGLMCEM,Smallcap,Industrials
01-11-2023,RELCHEMQ,Smallcap,Textiles
01-11-2023,S&SPOWER,Smallcap,FMCG
01-11-2023,ORBTEXP,Smallcap,Textiles
01-11-2023,SICALLOG,Smallcap,Services
01-11-2023,WEIZMANIND,Smallcap,Textiles
01-11-2023,KILITCH,Smallcap,Pharmaceuticals
01-11-2023,CDSL,Midcap,Miscellaneous
01-11-2023,JETFREIGHT,Smallcap,Services
01-11-2023,APOLLO,Smallcap,Aerospace & Defence
01-11-2023,KDDL,Smallcap,FMCG
01-11-2023,GEOJITFSL,Smallcap,Services
01-11-2023,JPASSOCIAT,Smallcap,Realty
01-11-2023,IDEA,Largecap,Telecom
01-11-2023,GRAVITA,Midcap,Metals
01-11-2023,ANANDRATHI,Midcap,Finance
01-11-2023,GREENLAM,Midcap,Plywood Boards/Laminates
02-11-2023,MAHSEAMLES,Midcap,Metals
02-11-2023,THOMASCOOK,Midcap,Miscellaneous
02-11-2023,HIRECT,Smallcap,FMCG
02-11-2023,S&SPOWER,Smallcap,FMCG
02-11-2023,SILINV,Smallcap,Finance
02-11-2023,ADVANIHOTR,Smallcap,Services
02-11-2023,KILITCH,Smallcap,Pharmaceuticals
02-11-2023,CDSL,Midcap,Miscellaneous
02-11-2023,JETFREIGHT,Smallcap,Services
02-11-2023,MAHESHWARI,Smallcap,Services
02-11-2023,FOCUS,Smallcap,FMCG
02-11-2023,SHAREINDIA,Midcap,Finance
02-11-2023,KDDL,Smallcap,FMCG
02-11-2023,RAMCOIND,Smallcap,Industrials
02-11-2023,JPASSOCIAT,Smallcap,Realty
02-11-2023,AURIONPRO,Midcap,I.T
02-11-2023,KERNEX,Smallcap,FMCG
02-11-2023,IDEA,Largecap,Telecom
02-11-2023,AMDIND,Smallcap,Services
02-11-2023,SEPC,Smallcap,Realty
02-11-2023,MBLINFRA,Smallcap,Realty
02-11-2023,CIGNITITEC,Smallcap,I.T
03-11-2023,IITL,Smallcap,Finance
03-11-2023,RELCHEMQ,Smallcap,Textiles
03-11-2023,HIRECT,Smallcap,FMCG
03-11-2023,TI,Smallcap,FMCG
03-11-2023,S&SPOWER,Smallcap,FMCG
03-11-2023,RATNAMANI,Midcap,Metals
03-11-2023,DOLPHIN,Smallcap,Oils
03-11-2023,GKWLIMITED,Smallcap,
03-11-2023,SUNDARMHLD,Smallcap,Finance
03-11-2023,CREDITACC,Largecap,Finance
03-11-2023,CUPID,Smallcap,Miscellaneous
03-11-2023,NUCLEUS,Smallcap,I.T
03-11-2023,NDRAUTO,Smallcap,Auto
03-11-2023,ANGELONE,Largecap,Services
03-11-2023,SONATSOFTW,Largecap,I.T
03-11-2023,JPPOWER,Midcap,Miscellaneous
03-11-2023,SUZLON,Largecap,FMCG
03-11-2023,AURIONPRO,Midcap,I.T
03-11-2023,KERNEX,Smallcap,FMCG
03-11-2023,ASMS,Smallcap,I.T
03-11-2023,NITCO,Smallcap,Services
03-11-2023,AMDIND,Smallcap,Services
03-11-2023,ASAHISONG,Smallcap,Industrials
03-11-2023,BURNPUR,Smallcap,Industrials
03-11-2023,SEPC,Smallcap,Realty
03-11-2023,BIRLAMONEY,Smallcap,Services
03-11-2023,MBLINFRA,Smallcap,Realty
03-11-2023,PERSISTENT,Largecap,I.T
03-11-2023,GRAVITA,Midcap,Metals
03-11-2023,PFS,Smallcap,Finance
03-11-2023,MCX,Midcap,Miscellaneous
03-11-2023,WONDERLA,Midcap,Media
03-11-2023,RATEGAIN,Midcap,I.T
03-11-2023,SHRIRAMPPS,Smallcap,Realty
03-11-2023,SATIN,Smallcap,Finance
03-11-2023,RADHIKAJWE,Smallcap,Miscellaneous
06-11-2023,BAJAJHIND,Smallcap,FMCG
06-11-2023,ESABINDIA,Midcap,FMCG
06-11-2023,IITL,Smallcap,Finance
06-11-2023,HIRECT,Smallcap,FMCG
06-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
06-11-2023,MODISONLTD,Smallcap,FMCG
06-11-2023,TI,Smallcap,FMCG
06-11-2023,IVP,Smallcap,Industrials
06-11-2023,TVSSRICHAK,Smallcap,Auto
06-11-2023,IVC,Smallcap,Finance
06-11-2023,STARTECK,Smallcap,Finance
06-11-2023,S&SPOWER,Smallcap,FMCG
06-11-2023,MANINDS,Smallcap,Metals
06-11-2023,RSSOFTWARE,Smallcap,I.T
06-11-2023,GKWLIMITED,Smallcap,
06-11-2023,KREBSBIO,Smallcap,Pharmaceuticals
06-11-2023,MAGADSUGAR,Smallcap,FMCG
06-11-2023,HITECHCORP,Smallcap,Services
06-11-2023,GEEKAYWIRE,Smallcap,Metals
06-11-2023,IFGLEXPOR,Smallcap,Industrials
06-11-2023,AMBER,Midcap,FMCG
06-11-2023,SOUTHWEST,Smallcap,Industrials
06-11-2023,SUNDARMHLD,Smallcap,Finance
06-11-2023,E2E,Smallcap,I.T
06-11-2023,NDRAUTO,Smallcap,Auto
06-11-2023,SBGLP,Smallcap,Realty
06-11-2023,SONATSOFTW,Largecap,I.T
06-11-2023,INTENTECH,Smallcap,I.T
06-11-2023,TCI,Midcap,Services
06-11-2023,NOIDATOLL,Smallcap,Realty
06-11-2023,JPPOWER,Midcap,Miscellaneous
06-11-2023,ALLSEC,Smallcap,I.T
06-11-2023,ASMS,Smallcap,I.T
06-11-2023,NITCO,Smallcap,Services
06-11-2023,ZEEMEDIA,Smallcap,Media
06-11-2023,V2RETAIL,Smallcap,FMCG
06-11-2023,BRIGADE,Largecap,Realty
06-11-2023,BURNPUR,Smallcap,Industrials
06-11-2023,SEJALLTD,Smallcap,Industrials
06-11-2023,MBLINFRA,Smallcap,Realty
06-11-2023,SASTASUNDR,Smallcap,Finance
06-11-2023,CIGNITITEC,Smallcap,I.T
06-11-2023,KALYANKJIL,Largecap,Miscellaneous
06-11-2023,IWEL,Midcap,Miscellaneous
06-11-2023,ZOMATO,Largecap,I.T
06-11-2023,INOXWIND,Midcap,FMCG
07-11-2023,TRENT,Largecap,FMCG
07-11-2023,MAHSEAMLES,Midcap,Metals
07-11-2023,PRSMJOHNSN,Midcap,Industrials
07-11-2023,TEXINFRA,Smallcap,Realty
07-11-2023,BLISSGVS,Smallcap,Pharmaceuticals
07-11-2023,MODISONLTD,Smallcap,FMCG
07-11-2023,TVSSRICHAK,Smallcap,Auto
07-11-2023,IVC,Smallcap,Finance
07-11-2023,TIPSFILMS,Smallcap,Media
07-11-2023,ANIKINDS,Smallcap,Realty
07-11-2023,RATNAMANI,Midcap,Metals
07-11-2023,PLASTIBLEN,Smallcap,Industrials
07-11-2023,KREBSBIO,Smallcap,Pharmaceuticals
07-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
07-11-2023,BSE,Largecap,Miscellaneous
07-11-2023,CROWN,Smallcap,Miscellaneous
07-11-2023,CREATIVE,Smallcap,I.T
07-11-2023,GEEKAYWIRE,Smallcap,Metals
07-11-2023,SEAMECLTD,Smallcap,Services
07-11-2023,IFGLEXPOR,Smallcap,Industrials
07-11-2023,AMBER,Midcap,FMCG
07-11-2023,SUVEN,Smallcap,Pharmaceuticals
07-11-2023,LAGNAM,Smallcap,Textiles
07-11-2023,MARINE,Smallcap,FMCG
07-11-2023,OMINFRAL,Smallcap,Realty
07-11-2023,NDRAUTO,Smallcap,Auto
07-11-2023,SBGLP,Smallcap,Realty
07-11-2023,INTENTECH,Smallcap,I.T
07-11-2023,TCI,Midcap,Services
07-11-2023,JPPOWER,Midcap,Miscellaneous
07-11-2023,FCSSOFT,Smallcap,I.T
07-11-2023,SUZLON,Largecap,FMCG
07-11-2023,NITCO,Smallcap,Services
07-11-2023,SOLARINDS,Largecap,Aerospace & Defence
07-11-2023,LTFOODS,Midcap,FMCG
07-11-2023,JYOTHYLAB,Midcap,FMCG
07-11-2023,MBLINFRA,Smallcap,Realty
07-11-2023,SASTASUNDR,Smallcap,Finance
07-11-2023,RAMKY,Smallcap,Realty
07-11-2023,REPCOHOME,Smallcap,Finance
07-11-2023,KALYANKJIL,Largecap,Miscellaneous
07-11-2023,IWEL,Midcap,Miscellaneous
07-11-2023,SIGACHI,Smallcap,Pharmaceuticals
07-11-2023,INOXWIND,Midcap,FMCG
08-11-2023,CONSOFINVT,Smallcap,Finance
08-11-2023,TRENT,Largecap,FMCG
08-11-2023,PATANJALI,Largecap,FMCG
08-11-2023,MODIRUBBER,Smallcap,Miscellaneous
08-11-2023,TVSSRICHAK,Smallcap,Auto
08-11-2023,MONARCH,Smallcap,Services
08-11-2023,MANINDS,Smallcap,Metals
08-11-2023,NLCINDIA,Largecap,Miscellaneous
08-11-2023,PPLPHARMA,Midcap,Pharmaceuticals
08-11-2023,MEDANTA,Largecap,Pharmaceuticals
08-11-2023,SICALLOG,Smallcap,Services
08-11-2023,RATNAMANI,Midcap,Metals
08-11-2023,PLASTIBLEN,Smallcap,Industrials
08-11-2023,IPCALAB,Largecap,Pharmaceuticals
08-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
08-11-2023,BSE,Largecap,Miscellaneous
08-11-2023,CLEDUCATE,Smallcap,Services
08-11-2023,GLOBAL,Smallcap,Services
08-11-2023,JKTYRE,Midcap,Auto
08-11-2023,APOLLO,Smallcap,Aerospace & Defence
08-11-2023,MACPOWER,Smallcap,Industrials
08-11-2023,SUNDARMHLD,Smallcap,Finance
08-11-2023,LAGNAM,Smallcap,Textiles
08-11-2023,OMINFRAL,Smallcap,Realty
08-11-2023,NUCLEUS,Smallcap,I.T
08-11-2023,SBGLP,Smallcap,Realty
08-11-2023,HBSL,Smallcap,Finance
08-11-2023,GEOJITFSL,Smallcap,Services
08-11-2023,SUZLON,Largecap,FMCG
08-11-2023,ASMS,Smallcap,I.T
08-11-2023,SOLARINDS,Largecap,Aerospace & Defence
08-11-2023,AMDIND,Smallcap,Services
08-11-2023,V2RETAIL,Smallcap,FMCG
08-11-2023,ALPA,Smallcap,Pharmaceuticals
08-11-2023,JYOTHYLAB,Midcap,FMCG
08-11-2023,SEJALLTD,Smallcap,Industrials
08-11-2023,SASTASUNDR,Smallcap,Finance
08-11-2023,GREENPOWER,Smallcap,Miscellaneous
08-11-2023,PRESTIGE,Largecap,Realty
08-11-2023,NECCLTD,Smallcap,Services
08-11-2023,KALYANKJIL,Largecap,Miscellaneous
08-11-2023,SIGACHI,Smallcap,Pharmaceuticals
08-11-2023,DBL,Midcap,Realty
09-11-2023,KAVVERITEL,Smallcap,Telecom
09-11-2023,ELECTCAST,Midcap,Industrials
09-11-2023,AMJLAND,Smallcap,Realty
09-11-2023,MODISONLTD,Smallcap,FMCG
09-11-2023,ADORWELD,Smallcap,FMCG
09-11-2023,MEDANTA,Largecap,Pharmaceuticals
09-11-2023,SICALLOG,Smallcap,Services
09-11-2023,PLASTIBLEN,Smallcap,Industrials
09-11-2023,DVL,Smallcap,Finance
09-11-2023,CARYSIL,Smallcap,FMCG
09-11-2023,DPSCLTD,Smallcap,Miscellaneous
09-11-2023,SYNCOMF,Smallcap,Pharmaceuticals
09-11-2023,NEULANDLAB,Midcap,Pharmaceuticals
09-11-2023,CDSL,Midcap,Miscellaneous
09-11-2023,CLEDUCATE,Smallcap,Services
09-11-2023,GLOBAL,Smallcap,Services
09-11-2023,IIFLSEC,Smallcap,Services
09-11-2023,WELCORP,Midcap,Metals
09-11-2023,HBSL,Smallcap,Finance
09-11-2023,SHREERAMA,Smallcap,Services
09-11-2023,JPASSOCIAT,Smallcap,Realty
09-11-2023,AURIONPRO,Midcap,I.T
09-11-2023,GEECEE,Smallcap,Realty
09-11-2023,SOBHA,Midcap,Realty
09-11-2023,NELCAST,Smallcap,Industrials
09-11-2023,V2RETAIL,Smallcap,FMCG
09-11-2023,ALPA,Smallcap,Pharmaceuticals
09-11-2023,BRIGADE,Largecap,Realty
09-11-2023,BURNPUR,Smallcap,Industrials
09-11-2023,RECLTD,Largecap,Finance
09-11-2023,SEJALLTD,Smallcap,Industrials
09-11-2023,MBLINFRA,Smallcap,Realty
09-11-2023,GREENPOWER,Smallcap,Miscellaneous
09-11-2023,PRESTIGE,Largecap,Realty
09-11-2023,PFS,Smallcap,Finance
09-11-2023,GPTINFRA,Smallcap,Realty
09-11-2023,CARTRADE,Smallcap,FMCG
09-11-2023,SIGACHI,Smallcap,Pharmaceuticals
09-11-2023,SHRIRAMPPS,Smallcap,Realty
10-11-2023,KAVVERITEL,Smallcap,Telecom
10-11-2023,ARVIND,Midcap,Textiles
10-11-2023,ELECTCAST,Midcap,Industrials
10-11-2023,JINDALSAW,Midcap,Metals
10-11-2023,CENTRUM,Smallcap,Finance
10-11-2023,SWANENERGY,Largecap,Miscellaneous
10-11-2023,MODISONLTD,Smallcap,FMCG
10-11-2023,HBLPOWER,Midcap,Auto
10-11-2023,KFINTECH,Midcap,Miscellaneous
10-11-2023,DOLPHIN,Smallcap,Oils
10-11-2023,CARYSIL,Smallcap,FMCG
10-11-2023,DPSCLTD,Smallcap,Miscellaneous
10-11-2023,MARKSANS,Midcap,Pharmaceuticals
10-11-2023,IPCALAB,Largecap,Pharmaceuticals
10-11-2023,CDSL,Midcap,Miscellaneous
10-11-2023,WIPL,Smallcap,Plywood Boards/Laminates
10-11-2023,CAPLIPOINT,Midcap,Pharmaceuticals
10-11-2023,HITECH,Smallcap,Metals
10-11-2023,AUROPHARMA,Largecap,Pharmaceuticals
10-11-2023,VENUSREM,Smallcap,Pharmaceuticals
10-11-2023,SUVEN,Smallcap,Pharmaceuticals
10-11-2023,CUPID,Smallcap,Miscellaneous
10-11-2023,TECHNOE,Midcap,Realty
10-11-2023,KPIGREEN,Midcap,Miscellaneous
10-11-2023,KPITTECH,Largecap,I.T
10-11-2023,LINCOLN,Smallcap,Pharmaceuticals
10-11-2023,IIFLSEC,Smallcap,Services
10-11-2023,ZENITHSTL,Smallcap,Metals
10-11-2023,SHREERAMA,Smallcap,Services
10-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
10-11-2023,ASAHISONG,Smallcap,Industrials
10-11-2023,BVCL,Smallcap,Industrials
10-11-2023,BIRLAMONEY,Smallcap,Services
10-11-2023,SEJALLTD,Smallcap,Industrials
10-11-2023,RTNPOWER,Smallcap,Miscellaneous
10-11-2023,MBLINFRA,Smallcap,Realty
10-11-2023,DBREALTY,Midcap,Realty
10-11-2023,RAMKY,Smallcap,Realty
10-11-2023,ZEELEARN,Smallcap,I.T
10-11-2023,THOMASCOTT,Smallcap,FMCG
10-11-2023,MCX,Midcap,Miscellaneous
10-11-2023,AWHCL,Smallcap,Miscellaneous
10-11-2023,CARTRADE,Smallcap,FMCG
10-11-2023,VIJAYA,Midcap,Pharmaceuticals
12-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
12-11-2023,ORIENTCER,Smallcap,FMCG
12-11-2023,AGSTRA,Smallcap,I.T
12-11-2023,WINDMACHIN,Smallcap,FMCG
12-11-2023,PALASHSECU,Smallcap,Finance
12-11-2023,CUPID,Smallcap,Miscellaneous
12-11-2023,ANUP,Smallcap,Industrials
12-11-2023,WELCORP,Midcap,Metals
12-11-2023,ASAHISONG,Smallcap,Industrials
12-11-2023,BVCL,Smallcap,Industrials
12-11-2023,20MICRONS,Smallcap,Industrials
12-11-2023,MBLINFRA,Smallcap,Realty
12-11-2023,THOMASCOTT,Smallcap,FMCG
12-11-2023,AWHCL,Smallcap,Miscellaneous
12-11-2023,QUESS,Midcap,Miscellaneous
13-11-2023,KARURVYSYA,Midcap,Bank
13-11-2023,BANCOINDIA,Smallcap,Auto
13-11-2023,KAVVERITEL,Smallcap,Telecom
13-11-2023,ELECTCAST,Midcap,Industrials
13-11-2023,TRENT,Largecap,FMCG
13-11-2023,MAHSEAMLES,Midcap,Metals
13-11-2023,PRSMJOHNSN,Midcap,Industrials
13-11-2023,KESORAMIND,Midcap,Industrials
13-11-2023,ORIENTCER,Smallcap,FMCG
13-11-2023,BLISSGVS,Smallcap,Pharmaceuticals
13-11-2023,CREST,Smallcap,Finance
13-11-2023,ETHOSLTD,Midcap,FMCG
13-11-2023,SICALLOG,Smallcap,Services
13-11-2023,WINDMACHIN,Smallcap,FMCG
13-11-2023,DIACABS,Smallcap,Industrials
13-11-2023,DOLPHIN,Smallcap,Oils
13-11-2023,ASHIANA,Smallcap,Realty
13-11-2023,BSE,Largecap,Miscellaneous
13-11-2023,CDSL,Midcap,Miscellaneous
13-11-2023,AUROPHARMA,Largecap,Pharmaceuticals
13-11-2023,CUBEXTUB,Smallcap,Metals
13-11-2023,NMDC,Largecap,Industrials
13-11-2023,SHAREINDIA,Midcap,Finance
13-11-2023,SEAMECLTD,Smallcap,Services
13-11-2023,IFGLEXPOR,Smallcap,Industrials
13-11-2023,BCONCEPTS,Smallcap,FMCG
13-11-2023,GAYAHWS,Smallcap,Realty
13-11-2023,SKYGOLD,Smallcap,Miscellaneous
13-11-2023,CUPID,Smallcap,Miscellaneous
13-11-2023,MADHUCON,Smallcap,Realty
13-11-2023,KDDL,Smallcap,FMCG
13-11-2023,WOCKPHARMA,Midcap,Pharmaceuticals
13-11-2023,MELSTAR,Smallcap,I.T
13-11-2023,JPASSOCIAT,Smallcap,Realty
13-11-2023,ATLANTAA,Smallcap,Realty
13-11-2023,TORNTPOWER,Largecap,Miscellaneous
13-11-2023,PFC,Largecap,Finance
13-11-2023,FORTIS,Largecap,Pharmaceuticals
13-11-2023,ALPA,Smallcap,Pharmaceuticals
13-11-2023,MOTILALOFS,Largecap,Services
13-11-2023,IL&FSENGG,Smallcap,Realty
13-11-2023,BVCL,Smallcap,Industrials
13-11-2023,JYOTHYLAB,Midcap,FMCG
13-11-2023,ECLERX,Midcap,I.T
13-11-2023,BURNPUR,Smallcap,Industrials
13-11-2023,RPOWER,Midcap,Miscellaneous
13-11-2023,RECLTD,Largecap,Finance
13-11-2023,IMFA,Smallcap,Metals
13-11-2023,RTNPOWER,Smallcap,Miscellaneous
13-11-2023,COALINDIA,Largecap,Industrials
13-11-2023,RPPINFRA,Smallcap,Realty
13-11-2023,KARMAENG,Smallcap,Miscellaneous
13-11-2023,BROOKS,Smallcap,Pharmaceuticals
13-11-2023,GPTINFRA,Smallcap,Realty
13-11-2023,THOMASCOTT,Smallcap,FMCG
13-11-2023,MCX,Midcap,Miscellaneous
13-11-2023,BECTORFOOD,Midcap,FMCG
13-11-2023,AWHCL,Smallcap,Miscellaneous
13-11-2023,DUCON,Smallcap,Realty
13-11-2023,SMCGLOBAL,Smallcap,Services
13-11-2023,VINEETLAB,Smallcap,Pharmaceuticals
13-11-2023,SIGACHI,Smallcap,Pharmaceuticals
13-11-2023,INOXWIND,Midcap,FMCG
13-11-2023,DBL,Midcap,Realty
15-11-2023,ARVIND,Midcap,Textiles
15-11-2023,CHENNPETRO,Midcap,Industrials
15-11-2023,MAHSEAMLES,Midcap,Metals
15-11-2023,JINDALSAW,Midcap,Metals
15-11-2023,SPMLINFRA,Smallcap,Realty
15-11-2023,THOMASCOOK,Midcap,Miscellaneous
15-11-2023,PHOENIXLTD,Largecap,Realty
15-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
15-11-2023,ORIENTCER,Smallcap,FMCG
15-11-2023,NESCO,Midcap,Miscellaneous
15-11-2023,DOLATALGO,Smallcap,Finance
15-11-2023,GABRIEL,Smallcap,Auto
15-11-2023,ARIHANTSUP,Smallcap,Realty
15-11-2023,TI,Smallcap,FMCG
15-11-2023,AGSTRA,Smallcap,I.T
15-11-2023,VERANDA,Smallcap,Services
15-11-2023,ETHOSLTD,Midcap,FMCG
15-11-2023,NLCINDIA,Largecap,Miscellaneous
15-11-2023,WELSPUNLIV,Midcap,Textiles
15-11-2023,EMIL,Midcap,FMCG
15-11-2023,ROTO,Smallcap,FMCG
15-11-2023,WINDMACHIN,Smallcap,FMCG
15-11-2023,DIACABS,Smallcap,Industrials
15-11-2023,DOLPHIN,Smallcap,Oils
15-11-2023,DVL,Smallcap,Finance
15-11-2023,ALBERTDAVD,Smallcap,Pharmaceuticals
15-11-2023,KILITCH,Smallcap,Pharmaceuticals
15-11-2023,WIPL,Smallcap,Plywood Boards/Laminates
15-11-2023,HITECH,Smallcap,Metals
15-11-2023,CROWN,Smallcap,Miscellaneous
15-11-2023,GREENPLY,Smallcap,Plywood Boards/Laminates
15-11-2023,BCONCEPTS,Smallcap,FMCG
15-11-2023,ONEPOINT,Smallcap,I.T
15-11-2023,APOLLO,Smallcap,Aerospace & Defence
15-11-2023,HINDCON,Smallcap,Industrials
15-11-2023,SUNDARMHLD,Smallcap,Finance
15-11-2023,E2E,Smallcap,I.T
15-11-2023,GAYAHWS,Smallcap,Realty
15-11-2023,KRITIKA,Smallcap,Metals
15-11-2023,ALANKIT,Smallcap,I.T
15-11-2023,MADHUCON,Smallcap,Realty
15-11-2023,SPANDANA,Midcap,Finance
15-11-2023,KDDL,Smallcap,FMCG
15-11-2023,CAMS,Midcap,Miscellaneous
15-11-2023,ANGELONE,Largecap,Services
15-11-2023,SONATSOFTW,Largecap,I.T
15-11-2023,GEOJITFSL,Smallcap,Services
15-11-2023,AJANTPHARM,Largecap,Pharmaceuticals
15-11-2023,IZMO,Smallcap,I.T
15-11-2023,ISMTLTD,Smallcap,Metals
15-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
15-11-2023,YESBANK,Largecap,Bank
15-11-2023,SUZLON,Largecap,FMCG
15-11-2023,ASMS,Smallcap,I.T
15-11-2023,SOLARINDS,Largecap,Aerospace & Defence
15-11-2023,EMKAY,Smallcap,Services
15-11-2023,ATLANTAA,Smallcap,Realty
15-11-2023,TORNTPOWER,Largecap,Miscellaneous
15-11-2023,TIMETECHNO,Midcap,FMCG
15-11-2023,PURVA,Midcap,Realty
15-11-2023,MOTILALOFS,Largecap,Services
15-11-2023,BVCL,Smallcap,Industrials
15-11-2023,JYOTHYLAB,Midcap,FMCG
15-11-2023,ECLERX,Midcap,I.T
15-11-2023,TRIL,Midcap,FMCG
15-11-2023,BANG,Smallcap,Services
15-11-2023,IMFA,Smallcap,Metals
15-11-2023,RTNPOWER,Smallcap,Miscellaneous
15-11-2023,DEN,Smallcap,Media
15-11-2023,DBREALTY,Midcap,Realty
15-11-2023,WABAG,Smallcap,FMCG
15-11-2023,COALINDIA,Largecap,Industrials
15-11-2023,RPPINFRA,Smallcap,Realty
15-11-2023,L&TFH,Largecap,Finance
15-11-2023,PGEL,Smallcap,FMCG
15-11-2023,GPTINFRA,Smallcap,Realty
15-11-2023,THOMASCOTT,Smallcap,FMCG
15-11-2023,MCX,Midcap,Miscellaneous
15-11-2023,SMCGLOBAL,Smallcap,Services
15-11-2023,SREEL,Smallcap,Services
15-11-2023,SHARDAMOTR,Smallcap,Auto
15-11-2023,ORIENTCEM,Smallcap,Industrials
15-11-2023,VINEETLAB,Smallcap,Pharmaceuticals
15-11-2023,SIGACHI,Smallcap,Pharmaceuticals
15-11-2023,INOXWIND,Midcap,FMCG
15-11-2023,QUICKHEAL,Smallcap,I.T
15-11-2023,DBL,Midcap,Realty
16-11-2023,BANCOINDIA,Smallcap,Auto
16-11-2023,KAVVERITEL,Smallcap,Telecom
16-11-2023,CHENNPETRO,Midcap,Industrials
16-11-2023,SPMLINFRA,Smallcap,Realty
16-11-2023,THOMASCOOK,Midcap,Miscellaneous
16-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
16-11-2023,PCBL,Midcap,Industrials
16-11-2023,ITDCEM,Midcap,Realty
16-11-2023,MONARCH,Smallcap,Services
16-11-2023,AGSTRA,Smallcap,I.T
16-11-2023,GATEWAY,Midcap,Services
16-11-2023,STARTECK,Smallcap,Finance
16-11-2023,NLCINDIA,Largecap,Miscellaneous
16-11-2023,ADORWELD,Smallcap,FMCG
16-11-2023,MINDTECK,Smallcap,I.T
16-11-2023,EMIL,Midcap,FMCG
16-11-2023,HITECHGEAR,Smallcap,Auto
16-11-2023,DIACABS,Smallcap,Industrials
16-11-2023,STEL,Smallcap,Finance
16-11-2023,NDGL,Smallcap,Finance
16-11-2023,BALPHARMA,Smallcap,Pharmaceuticals
16-11-2023,CUBEXTUB,Smallcap,Metals
16-11-2023,MITCON,Smallcap,Miscellaneous
16-11-2023,CAPACITE,Smallcap,Realty
16-11-2023,GREENPLY,Smallcap,Plywood Boards/Laminates
16-11-2023,APOLLO,Smallcap,Aerospace & Defence
16-11-2023,SUNDARMHLD,Smallcap,Finance
16-11-2023,SANDHAR,Smallcap,Auto
16-11-2023,E2E,Smallcap,I.T
16-11-2023,GAYAHWS,Smallcap,Realty
16-11-2023,SKYGOLD,Smallcap,Miscellaneous
16-11-2023,CHEMBOND,Smallcap,Industrials
16-11-2023,KRITIKA,Smallcap,Metals
16-11-2023,REMSONSIND,Smallcap,Auto
16-11-2023,TECHNOE,Midcap,Realty
16-11-2023,VSTTILLERS,Smallcap,Auto
16-11-2023,KPITTECH,Largecap,I.T
16-11-2023,PAR,Smallcap,Pharmaceuticals
16-11-2023,SPANDANA,Midcap,Finance
16-11-2023,DCI,Smallcap,Services
16-11-2023,WELCORP,Midcap,Metals
16-11-2023,CAMS,Midcap,Miscellaneous
16-11-2023,AAATECH,Smallcap,I.T
16-11-2023,WOCKPHARMA,Midcap,Pharmaceuticals
16-11-2023,SHREERAMA,Smallcap,Services
16-11-2023,IZMO,Smallcap,I.T
16-11-2023,PNC,Smallcap,Media
16-11-2023,NOIDATOLL,Smallcap,Realty
16-11-2023,ASTRAMICRO,Midcap,Aerospace & Defence
16-11-2023,SUZLON,Largecap,FMCG
16-11-2023,ASMS,Smallcap,I.T
16-11-2023,INDOTECH,Smallcap,FMCG
16-11-2023,SOLARINDS,Largecap,Aerospace & Defence
16-11-2023,ATLANTAA,Smallcap,Realty
16-11-2023,INSPIRISYS,Smallcap,I.T
16-11-2023,SOBHA,Midcap,Realty
16-11-2023,NETWORK18,Midcap,Media
16-11-2023,DLF,Largecap,Realty
16-11-2023,ALPA,Smallcap,Pharmaceuticals
16-11-2023,PURVA,Midcap,Realty
16-11-2023,MOTILALOFS,Largecap,Services
16-11-2023,TRIL,Midcap,FMCG
16-11-2023,BURNPUR,Smallcap,Industrials
16-11-2023,RPOWER,Midcap,Miscellaneous
16-11-2023,BANG,Smallcap,Services
16-11-2023,RTNPOWER,Smallcap,Miscellaneous
16-11-2023,DBREALTY,Midcap,Realty
16-11-2023,BEDMUTHA,Smallcap,Metals
16-11-2023,OBEROIRLTY,Largecap,Realty
16-11-2023,PRESTIGE,Largecap,Realty
16-11-2023,RPPINFRA,Smallcap,Realty
16-11-2023,BROOKS,Smallcap,Pharmaceuticals
16-11-2023,PGEL,Smallcap,FMCG
16-11-2023,TARC,Smallcap,Realty
16-11-2023,DRCSYSTEMS,Smallcap,I.T
17-11-2023,MAHSEAMLES,Midcap,Metals
17-11-2023,PRSMJOHNSN,Midcap,Industrials
17-11-2023,SPMLINFRA,Smallcap,Realty
17-11-2023,TATAINVEST,Largecap,Finance
17-11-2023,KESORAMIND,Midcap,Industrials
17-11-2023,PHOENIXLTD,Largecap,Realty
17-11-2023,ARIHANTSUP,Smallcap,Realty
17-11-2023,PCBL,Midcap,Industrials
17-11-2023,UNITECH,Smallcap,Realty
17-11-2023,AGSTRA,Smallcap,I.T
17-11-2023,STARTECK,Smallcap,Finance
17-11-2023,SUMEETINDS,Smallcap,Textiles
17-11-2023,KEEPLEARN,Smallcap,Services
17-11-2023,HBLPOWER,Midcap,Auto
17-11-2023,ANIKINDS,Smallcap,Realty
17-11-2023,SICALLOG,Smallcap,Services
17-11-2023,DIACABS,Smallcap,Industrials
